v,comuna,manzana,predio,rol,_ok,_status,nombreComuna,direccion_sii,lat,lon,valorTotal,valorAfecto,valorExento,supTerreno,supConsMt2,supConsMt3,valorComercial_clp_m2,txt_direccion,txt_avaluo_total,txt_avaluo_exento,txt_cuota_trimestral,txt_serie,txt_ind_aseo,txt_anio_term_exencion,txt_cod_ubicacion,txt_cod_destino,_extra_json,ah,ah_coefVariacion,ah_eac,ah_eacano,ah_mediana,ah_numeroMuestras,ah_rangoSuperficie,ah_utm_x,ah_utm_y,ah_valorUnitario,cap__observatorio_de_mercado_de_suelo_urbano_2025__comuna,cap__observatorio_de_mercado_de_suelo_urbano_2025__código_área_homogénea,cap__observatorio_de_mercado_de_suelo_urbano_2025__región,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_bodega,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_comercio,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_estacionamiento,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_industria,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_oficina,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_sitio_eriazo,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_habitacional_casa,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_habitacional_departamento,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_otros_destinos,cap__observatorio_de_mercado_de_suelo_urbano_2025__valor_comercial_m²_de_suelo,cap__áreas_homogéneas_rav_sne_2025__código_área_homogénea,cap__áreas_homogéneas_rav_sne_2025__código_área_homogénea__2,cap__áreas_homogéneas_rav_sne_2025__rango_superficie_predial_en_m²,cap__áreas_homogéneas_rav_sne_2025__rango_superficie_predial_en_m²__2,cap__áreas_homogéneas_rav_sne_2025__valor_m²_de_terreno,cap__áreas_homogéneas_rav_sne_2025__valor_m²_de_terreno__2,destinoDescripcion,eacano,eacs,eacsDescripcion,existePredio,medidaSup,medidaSupConst,obs_codigo_area_homogenea,obs_comuna,obs_region,obs_tx_destino_bodega,obs_tx_destino_comercio,obs_tx_destino_estacionamiento,obs_tx_destino_industria,obs_tx_destino_oficina,obs_tx_destino_sitio_eriazo,obs_tx_habitacional_casa,obs_tx_habitacional_departamento,obs_tx_otros_destinos,obs_valor_comercial_m2_suelo,periodo,predioPublicado_comuna,predioPublicado_id,predioPublicado_manzana,predioPublicado_predio,predioPublicado_utm_x,predioPublicado_utm_y,rangoSuperficie,sector,tablaOrigen,ubicacion,_poly_idx,_match_method,pol_area_m2,dc_contribucion_semestral,dc_cod_destino,dc_avaluo_fiscal,dc_avaluo_exento,dc_sup_terreno,dc_cod_ubicacion,dc_direccion,dc_bc1_comuna,dc_bc1_manzana,dc_bc1_predio,dc_bc2_comuna,dc_bc2_manzana,dc_bc2_predio,dc_padre_comuna,dc_padre_manzana,dc_padre_predio,n_lineas_construccion,sup_construida_total,anio_construccion_min,anio_construccion_max,materiales,calidades,pisos_max,serie
16106|04041|00021,16106,4041,21,04041-00021,TRUE,200,SAN MIGUEL,GASPAR DE SOTO 678 ,-33.495759,-70.642504,45569531,0,45569531,0,0,0,184750,GASPAR DE SOTO 678,44896087,44896087,0,FALSE,,0,U,H,,HBB021,0,14,2022,0,0,100 - 360,347273.2335,6292633.425,146450,SAN MIGUEL,HBB021,XIII Región Metropolitana,65,3,98,7,7,0,63,166,2,"8,2 UF",HBB021,, 100 - 360  m²,,184.75,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HBB021,SAN MIGUEL,XIII Región Metropolitana,65,3,98,7,7,0,63,166,2,"8,2 UF",PRIMER SEMESTRE DE 2026,16106,127527139,4041,21,347419.7519,6292543.767,100 - 360,0,PREDIOS_NACIONAL,URBANA,4752,1_contains,241.8674643,0,H,44896087,44896087,169,U,GASPAR DE SOTO 678,0,0,0,0,0,0,0,0,0,4,137,1953,1953,C|E|F|P,2|3|4,2,FALSE
16106|02746|00267,16106,2746,267,02746-00267,TRUE,200,SAN MIGUEL,CHILOE 3601 BD 29 ,-33.487865,-70.647675,1298221,1298221,0,0,0,0,157488,CHILOE 3601 BD 29,1279036,0,3412,FALSE,,0,U,L,,HMA016,,,,,,,,,,SAN MIGUEL,HMA016,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",HMA016,, 100 - 4.400  m²,,157.49,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA016,SAN MIGUEL,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",PRIMER SEMESTRE DE 2026,16106,127553459,2746,90077,346925.3805,6293411.508,,0,PREDIOS_NACIONAL,URBANA,2101,1_contains,6436.010313,6824,L,1279036,0,0,U,CHILOE 3601 BD 29,16106,2746,90077,0,0,0,0,0,0,1,2,2013,2013,B,4,15,FALSE
16106|05862|00009,16106,5862,9,05862-00009,TRUE,200,SAN MIGUEL,SEXTA AVENIDA 1541 ATACAMA,-33.506641,-70.665518,133775139,73744429,60030710,0,0,0,262029,SEXTA AVENIDA 1541,131798159,59143557,0,FALSE,,0,U,H,,HMB036,0,14,2022,0,0,200 - 650,345609.0393,6291151.543,207709,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127542435,5862,9,345301.0049,6291303.091,200 - 650,0,PREDIOS_NACIONAL,URBANA,9511,1_contains,672.0224643,0,H,131798159,59143557,500,U,SEXTA AVENIDA 1541,0,0,0,0,0,0,0,0,0,3,122,1945,1977,C|E|F,3|4,1,FALSE
16106|02562|00033,16106,2562,33,02562-00033,TRUE,200,SAN MIGUEL,RAMON SUBERCASEAUX 1549 DP D ,-33.483505,-70.656277,34641382,0,34641382,0,0,0,259551,RAMON SUBERCASEAUX 1549 DP D,34129439,34129439,0,FALSE,,0,U,H,,HMB005,,,,,,,,,,SAN MIGUEL,HMB005,XIII Región Metropolitana,267,3,285,1,0,1,22,356,1,"11,52 UF",HMB005,, 180 - 440  m²,,259.56,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB005,SAN MIGUEL,XIII Región Metropolitana,267,3,285,1,0,1,22,356,1,"11,52 UF",PRIMER SEMESTRE DE 2026,16106,132889082,2562,90009,346118.5041,6293882.238,,0,PREDIOS_NACIONAL,URBANA,1323,1_contains,489.618914,0,H,34129439,34129439,0,U,RAMON SUBERCASEAUX 1549 DP D,16106,2562,90009,0,0,0,0,0,0,1,75,1945,1945,C,3,2,FALSE
16106|03252|00025,16106,3252,25,03252-00025,TRUE,200,SAN MIGUEL,LLANO SUBERCASEAUX 3833 DP 201 ,-33.489357,-70.65188,97770542,37739832,60030710,0,0,0,442048,LLANO SUBERCASEAUX 3833 DP 201,96325651,59143557,0,FALSE,,2009,U,H,,XMB068,,,,,,,,,,SAN MIGUEL,XMB068,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",XMB068,, 260 - 1.670  m²,,442.05,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XMB068,SAN MIGUEL,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",PRIMER SEMESTRE DE 2026,16106,127528851,3252,90025,346537.3907,6293239.917,,0,PREDIOS_NACIONAL,URBANA,2458,1_contains,1655.717857,0,H,96325651,59143557,0,U,LLANO SUBERCASEAUX 3833 DP 201,16106,3252,90025,0,0,0,0,0,0,1,81,1994,1994,B,3,12,FALSE
16106|00640|00021,16106,640,21,00640-00021,TRUE,200,SAN MIGUEL,SILVA 774 ,-33.477959,-70.642722,256834460,256834460,0,0,0,0,194438,SILVA 774,253038861,0,674981,FALSE,,0,U,I,,XBB002,0,14,2022,0,0,70 - 540,347191.8571,6294186.226,154130,SAN MIGUEL,XBB002,XIII Región Metropolitana,350,8,279,7,1,1,17,439,4,"8,63 UF",XBB002,, 70 - 540  m²,,194.44,,INDUSTRIA,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XBB002,SAN MIGUEL,XIII Región Metropolitana,350,8,279,7,1,1,17,439,4,"8,63 UF",PRIMER SEMESTRE DE 2026,16106,127535443,640,21,347368.2662,6294517.261,70 - 540,0,PREDIOS_NACIONAL,URBANA,180,1_contains,952.2249855,1349962,I,253038861,0,754,U,SILVA 774,0,0,0,0,0,0,0,0,0,2,505,1973,1986,C|GA,2|4,1,FALSE
16106|05753|00418,16106,5753,418,05753-00418,TRUE,200,SAN MIGUEL,PRIMERA TRANSVERSAL 5875 BD 104 SUBTERRANEO,-33.507303,-70.658846,1797192,1797192,0,0,0,0,262029,PRIMERA TRANSVERSAL 5875 BD 104,1770633,0,4724,FALSE,,0,U,L,,HMB036,,,,,,,,,,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127535933,5753,90150,345921.9417,6291239.574,,0,PREDIOS_NACIONAL,URBANA,10031,1_contains,4954.226633,9448,L,1770633,0,0,U,PRIMERA TRANSVERSAL 5875 BD 104,16106,5753,90150,0,0,0,0,0,0,1,3,2009,2009,B,4,16,FALSE
16106|02554|00548,16106,2554,548,02554-00548,TRUE,200,SAN MIGUEL,LL. SUBERCASEAUX 3359 BXF 21 TORRE F,-33.484583,-70.650785,6132796,6132796,0,0,0,0,442048,LL. SUBERCASEAUX 3359 BXF 21,6042163,0,16118,FALSE,,0,U,Z,,XMB068,,,,,,,,,,SAN MIGUEL,XMB068,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",XMB068,, 260 - 1.670  m²,,442.05,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XMB068,SAN MIGUEL,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",PRIMER SEMESTRE DE 2026,16106,150033583,2553,90606,346630.6876,6293770.844,,0,PREDIOS_NACIONAL,URBANA,1463,1_contains,2528.59819,32236,Z,6042163,0,0,U,LL. SUBERCASEAUX 3359 BXF 21,16106,2553,90606,0,0,0,0,0,0,1,13,2017,2017,B,4,18,FALSE
16106|05553|00160,16106,5553,160,05553-00160,TRUE,200,SAN MIGUEL,TERCERA AVENIDA 1221 DP 914 PISO 9,-33.505463,-70.658507,38529426,0,38529426,0,0,0,262029,TERCERA AVENIDA 1221 DP 914,37960024,37960024,0,FALSE,,2033,U,H,,HMB036,,,,,,,,,,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127543733,5553,90030,345950.2009,6291444.154,,0,PREDIOS_NACIONAL,URBANA,8942,1_contains,4875.50604,0,H,37960024,37960024,0,U,TERCERA AVENIDA 1221 DP 914,16106,5553,90030,0,0,0,0,0,0,1,31,2013,2013,B,3,18,FALSE
16106|05546|00229,16106,5546,229,05546-00229,TRUE,200,SAN MIGUEL,CARMEN MENA 877 BD 11 ,-33.506838,-70.650618,1818833,1818833,0,0,0,0,233866,CARMEN MENA 877 BD 11,1791953,0,4780,FALSE,,0,U,L,,HMB038,,,,,,,,,,SAN MIGUEL,HMB038,XIII Región Metropolitana,218,2,192,2,0,0,33,506,3,"10,38 UF",HMB038,, 40 - 1.200  m²,,233.87,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB038,SAN MIGUEL,XIII Región Metropolitana,218,2,192,2,0,0,33,506,3,"10,38 UF",PRIMER SEMESTRE DE 2026,16106,127547635,5546,90037,346685.4775,6291303.39,,0,PREDIOS_NACIONAL,URBANA,9743,1_contains,8458.585751,9560,L,1791953,0,0,U,CARMEN MENA 877 BD 11,16106,5546,90037,0,0,0,0,0,0,1,3,2004,2004,B,4,6,FALSE
16106|04952|00093,16106,4952,93,04952-00093,TRUE,200,SAN MIGUEL,LAZO 1171 DP 807 ,-33.499793,-70.655065,80648370,20617660,60030710,0,0,0,343364,LAZO 1171 DP 807,79456518,59143557,0,FALSE,,2020,U,H,,HMB046,,,,,,,,,,SAN MIGUEL,HMB046,XIII Región Metropolitana,165,0,122,0,3,0,11,221,1,"15,24 UF",HMB046,, 220 - 600  m²,,343.37,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB046,SAN MIGUEL,XIII Región Metropolitana,165,0,122,0,3,0,11,221,1,"15,24 UF",PRIMER SEMESTRE DE 2026,16106,127553395,4952,90040,346259.8862,6292077.916,,0,PREDIOS_NACIONAL,URBANA,6453,1_contains,3227.009437,0,H,79456518,59143557,0,U,LAZO 1171 DP 807,16106,4952,90040,0,0,0,0,0,0,1,75,2005,2005,B,3,11,FALSE
16106|01952|00103,16106,1952,103,01952-00103,TRUE,200,SAN MIGUEL,JJ VALLEJOS 1245 BX 24 ,-33.481912,-70.650399,5724537,5724537,0,0,0,0,317004,JJ VALLEJOS 1245 BX 24,5639938,0,15045,FALSE,,0,U,Z,,HMA070,,,,,,,,,,SAN MIGUEL,HMA070,XIII Región Metropolitana,44,0,61,0,0,0,4,78,0,"14,07 UF",HMA070,, 110 - 840  m²,,317.01,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA070,SAN MIGUEL,XIII Región Metropolitana,44,0,61,0,0,0,4,78,0,"14,07 UF",PRIMER SEMESTRE DE 2026,16106,127530343,1952,90042,346661.8136,6294067.581,,0,PREDIOS_NACIONAL,URBANA,1143,1_contains,2780.183145,30090,Z,5639938,0,0,U,JJ VALLEJOS 1245 BX 24,16106,1952,90042,0,0,0,0,0,0,1,15,1996,1996,B,4,9,FALSE
16106|02152|00919,16106,2152,919,02152-00919,TRUE,200,SAN MIGUEL,FERNANDO LAZCANO 1249 BD 55 ,-33.483624,-70.650981,2181063,2181063,0,0,0,0,319031,FERNANDO LAZCANO 1249 BD 55,2148830,0,5733,FALSE,,0,U,L,,HMM047,,,,,,,,,,SAN MIGUEL,HMM047,XIII Región Metropolitana,16,0,31,0,15,0,5,36,0,"14,16 UF",HMM047,, 210 - 1.560  m²,,319.04,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMM047,SAN MIGUEL,XIII Región Metropolitana,16,0,31,0,15,0,5,36,0,"14,16 UF",PRIMER SEMESTRE DE 2026,16106,127528053,2152,90641,346610.7952,6293876.977,,0,PREDIOS_NACIONAL,URBANA,1369,1_contains,4961.002132,11466,L,2148830,0,0,U,FERNANDO LAZCANO 1249 BD 55,16106,2152,90641,0,0,0,0,0,0,1,3,1999,1999,B,4,13,FALSE
16106|02947|00002,16106,2947,2,02947-00002,TRUE,200,SAN MIGUEL,OLAVARRIETA 3679 ,-33.48853,-70.6485,61090728,1060018,60030710,0,0,0,184750,OLAVARRIETA 3679,60187905,59143557,0,FALSE,,0,U,H,,HBB021,0,14,2022,0,0,100 - 360,347273.2335,6292633.425,146450,SAN MIGUEL,HBB021,XIII Región Metropolitana,65,3,98,7,7,0,63,166,2,"8,2 UF",HBB021,, 100 - 360  m²,,184.75,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HBB021,SAN MIGUEL,XIII Región Metropolitana,65,3,98,7,7,0,63,166,2,"8,2 UF",PRIMER SEMESTRE DE 2026,16106,127532511,2947,2,346849.9292,6293336.534,100 - 360,0,PREDIOS_NACIONAL,URBANA,2214,1_contains,384.5986881,0,H,60187905,59143557,196,U,OLAVARRIETA 3679,0,0,0,0,0,0,0,0,0,3,141,1936,1993,C|E|F,4|5,1,FALSE
16106|05653|00631,16106,5653,631,05653-00631,TRUE,200,SAN MIGUEL,CUARTA AVENIDA 1227 BD. 68 ,-33.506505,-70.658678,1703926,1703926,0,0,0,0,262029,CUARTA AVENIDA 1227 BD. 68,1678745,0,4478,FALSE,,0,U,L,,HMB036,,,,,,,,,,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127553181,5653,90364,345936.1637,6291328.346,,0,PREDIOS_NACIONAL,URBANA,9492,1_contains,4257.420109,8956,L,1678745,0,0,U,CUARTA AVENIDA 1227 BD. 68,16106,5653,90364,0,0,0,0,0,0,1,3,2014,2014,B,4,16,FALSE
16106|05653|00363,16106,5653,363,05653-00363,TRUE,200,SAN MIGUEL,TERCERA AVENIDA 1222 BX 97 ,-33.506036,-70.658643,12938253,12938253,0,0,0,0,262029,TERCERA AVENIDA 1222 BX 97,12747046,0,34003,FALSE,,0,U,Z,,HMB036,,,,,,,,,,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127552819,5653,90134,345938.5751,6291380.361,,0,PREDIOS_NACIONAL,URBANA,9245,1_contains,3527.538454,68006,Z,12747046,0,0,U,TERCERA AVENIDA 1222 BX 97,16106,5653,90134,0,0,0,0,0,0,1,13,2007,2007,B,4,18,FALSE
16106|04948|00190,16106,4948,190,04948-00190,TRUE,200,SAN MIGUEL,SAN NICOLAS 1020 DP 408 PISO 4,-33.500365,-70.651361,60442115,411405,60030710,0,0,0,275322,SAN NICOLAS 1020 DP 408,59548878,59143557,0,FALSE,,2031,U,H,,HMB058,,,,,,,,,,SAN MIGUEL,HMB058,XIII Región Metropolitana,23,0,14,0,0,0,7,41,3,"12,22 UF",HMB058,, 80 - 1.235  m²,,275.33,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB058,SAN MIGUEL,XIII Región Metropolitana,23,0,14,0,0,0,7,41,3,"12,22 UF",PRIMER SEMESTRE DE 2026,16106,127537625,4948,90160,346604.9475,6292019.974,,0,PREDIOS_NACIONAL,URBANA,6659,1_contains,4594.679459,0,H,59548878,59143557,0,U,SAN NICOLAS 1020 DP 408,16106,4948,90160,0,0,0,0,0,0,1,58,2011,2011,B,3,20,FALSE
16106|02146|00204,16106,2146,204,02146-00204,TRUE,200,SAN MIGUEL,ALC PEDRO ALARCON 963 DP 305 B TORRE B,-33.486323,-70.647665,60557272,526562,60030710,0,0,0,157488,ALC PEDRO ALARCON 963 DP 305 B,59662334,59143557,0,FALSE,,2032,U,H,,HMA016,,,,,,,,,,SAN MIGUEL,HMA016,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",HMA016,, 100 - 4.400  m²,,157.49,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA016,SAN MIGUEL,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",PRIMER SEMESTRE DE 2026,16106,127537023,2146,90001,346923.5939,6293582.591,,0,PREDIOS_NACIONAL,URBANA,1635,1_contains,3039.97002,0,H,59662334,59143557,0,U,ALC PEDRO ALARCON 963 DP 305 B,16106,2146,90001,0,0,0,0,0,0,1,47,2012,2012,B,3,18,FALSE
16106|04948|00659,16106,4948,659,04948-00659,TRUE,200,SAN MIGUEL,SAN NICOLAS 1092 DP 1907 ,-33.499965,-70.652924,37896388,0,37896388,0,0,0,163121,SAN NICOLAS 1092 DP 1907,37336341,37336341,0,FALSE,,2034,U,H,,XMM069,,,,,,,,,,SAN MIGUEL,XMM069,XIII Región Metropolitana,17,0,24,1,0,0,4,57,0,"7,24 UF",CMB065,XMM069, 110 - 1.170  m², 100 - 1.400  m²,293.58,163.13,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XMM069,SAN MIGUEL,XIII Región Metropolitana,17,0,24,1,0,0,4,57,0,"7,24 UF",PRIMER SEMESTRE DE 2026,16106,127529101,4948,90483,346459.1173,6292062.063,,0,PREDIOS_NACIONAL,URBANA,6515,1_contains,3700.581118,0,H,37336341,37336341,0,U,SAN NICOLAS 1092 DP 1907,16106,4948,90483,0,0,0,0,0,0,1,33,2014,2014,B,3,25,FALSE
16106|03254|00275,16106,3254,275,03254-00275,TRUE,200,SAN MIGUEL,ARCANGEL 1218 DP 1101 ,-33.488714,-70.653461,46400745,0,46400745,0,0,0,335929,ARCANGEL 1218 DP 1101,45715017,45715017,0,FALSE,,2042,U,H,,HMB013,,,,,,,,,,SAN MIGUEL,HMB013,XIII Región Metropolitana,86,1,306,0,0,0,47,380,1,"14,91 UF",HMB013,, 120 - 550  m²,,335.93,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB013,SAN MIGUEL,XIII Región Metropolitana,86,1,306,0,0,0,47,380,1,"14,91 UF",PRIMER SEMESTRE DE 2026,16106,127553551,3254,90001,346389.3253,6293308.9,,0,PREDIOS_NACIONAL,URBANA,2335,1_contains,3691.487686,0,H,45715017,45715017,0,U,ARCANGEL 1218 DP 1101,16106,3254,90001,0,0,0,0,0,0,1,33,2022,2022,B,2,17,FALSE
16106|05196|00024,16106,5196,24,05196-00024,TRUE,200,SAN MIGUEL,PJ OCHO 5329 DP 4 A MUNIZAGA,,,13632098,0,13632098,0,0,0,,PJ OCHO 5329 DP 4 A,13430638,13430638,0,FALSE,,0,U,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,,,,,,,,,,,,,,PRIMER SEMESTRE DE 2026,,,,,,,,0,PREDIOS_NACIONAL,URBANA,,,,0,H,13430638,13430638,0,U,PJ OCHO 5329 DP 4 A,0,0,0,0,0,0,0,0,0,1,63,1960,1960,B,4,4,FALSE
16106|03752|00033,16106,3752,33,03752-00033,TRUE,200,SAN MIGUEL,GLADYS 1160 DP 205 ,-33.491379,-70.652915,49117557,0,49117557,0,0,0,448807,GLADYS 1160 DP 205,48391679,48391679,0,FALSE,,2029,U,H,,HMB018,,,,,,,,,,SAN MIGUEL,HMB018,XIII Región Metropolitana,99,0,109,0,0,0,3,127,3,"19,92 UF",HMB018,, 250 - 590  m²,,448.81,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB018,SAN MIGUEL,XIII Región Metropolitana,99,0,109,0,0,0,3,127,3,"19,92 UF",PRIMER SEMESTRE DE 2026,16106,127548789,3752,90026,346444.7256,6293014.12,,0,PREDIOS_NACIONAL,URBANA,3057,1_contains,2753.616059,0,H,48391679,48391679,0,U,GLADYS 1160 DP 205,16106,3752,90026,0,0,0,0,0,0,1,39,2009,2009,B,3,14,FALSE
16106|02746|00120,16106,2746,120,02746-00120,TRUE,200,SAN MIGUEL,CHILOE 3601 DP 510 ,-33.487865,-70.647675,59312813,0,59312813,0,0,0,157488,CHILOE 3601 DP 510,58436266,58436266,0,FALSE,,2033,U,H,,HMA016,,,,,,,,,,SAN MIGUEL,HMA016,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",HMA016,, 100 - 4.400  m²,,157.49,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA016,SAN MIGUEL,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",PRIMER SEMESTRE DE 2026,16106,127553459,2746,90077,346925.3805,6293411.508,,0,PREDIOS_NACIONAL,URBANA,2101,1_contains,6436.010313,0,H,58436266,58436266,0,U,CHILOE 3601 DP 510,16106,2746,90077,0,0,0,0,0,0,1,45,2013,2013,B,3,15,FALSE
16106|02561|00212,16106,2561,212,02561-00212,TRUE,200,SAN MIGUEL,R SUBERCASEAUX 1397 BD 31 ,-33.484266,-70.653613,2350180,2350180,0,0,0,0,259551,R SUBERCASEAUX 1397 BD 31,2315448,0,6177,FALSE,,0,U,L,,HMB005,,,,,,,,,,SAN MIGUEL,HMB005,XIII Región Metropolitana,267,3,285,1,0,1,22,356,1,"11,52 UF",HMB005,, 180 - 440  m²,,259.56,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB005,SAN MIGUEL,XIII Región Metropolitana,267,3,285,1,0,1,22,356,1,"11,52 UF",PRIMER SEMESTRE DE 2026,16106,127546957,2561,90118,346367.3332,6293801.832,,0,PREDIOS_NACIONAL,URBANA,1424,1_contains,2033.362744,12354,L,2315448,0,0,U,R SUBERCASEAUX 1397 BD 31,16106,2561,90118,0,0,0,0,0,0,1,5,2005,2005,B,4,10,FALSE
16106|05455|00234,16106,5455,234,05455-00234,TRUE,200,SAN MIGUEL,PRIMERA AVENIDA 1510 DP 1606 ,-33.502805,-70.662687,43949474,0,43949474,0,0,0,262029,PRIMERA AVENIDA 1510 DP 1606,43299972,43299972,0,FALSE,,2038,U,H,,HMB036,,,,,,,,,,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127553391,5455,90090,345557.1837,6291732.601,,0,PREDIOS_NACIONAL,URBANA,7570,1_contains,2972.482489,0,H,43299972,43299972,0,U,PRIMERA AVENIDA 1510 DP 1606,16106,5455,90090,0,0,0,0,0,0,1,32,2018,2018,B,3,17,FALSE
16106|04948|00458,16106,4948,458,04948-00458,TRUE,200,SAN MIGUEL,SAN NICOLAS 1020 BX 84 SUBTE,-33.500365,-70.651361,5735215,5735215,0,0,0,0,275322,SAN NICOLAS 1020 BX 84,5650458,0,15073,FALSE,,0,U,Z,,HMB058,,,,,,,,,,SAN MIGUEL,HMB058,XIII Región Metropolitana,23,0,14,0,0,0,7,41,3,"12,22 UF",HMB058,, 80 - 1.235  m²,,275.33,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB058,SAN MIGUEL,XIII Región Metropolitana,23,0,14,0,0,0,7,41,3,"12,22 UF",PRIMER SEMESTRE DE 2026,16106,127537625,4948,90160,346604.9475,6292019.974,,0,PREDIOS_NACIONAL,URBANA,6659,1_contains,4594.679459,30146,Z,5650458,0,0,U,SAN NICOLAS 1020 BX 84,16106,4948,90160,0,0,0,0,0,0,1,13,2011,2011,B,4,20,FALSE
